Date,Open,High,Low,Close,Volume
2017-08-23,18.8761,18.8761,18.8761,18.8761,1.0
2017-08-24,18.8803,18.8803,18.8803,18.8803,1.0
2017-08-28,18.8922,18.8922,18.8922,18.8922,1.0
2017-08-29,18.8977,18.8977,18.8977,18.8977,1.0
2017-08-30,18.9001,18.9001,18.9001,18.9001,1.0
2017-08-31,18.909,18.909,18.909,18.909,1.0
2017-09-01,18.9324,18.9324,18.9324,18.9324,1.0
2017-09-04,18.9408,18.9408,18.9408,18.9408,1.0
2017-09-05,18.9401,18.9401,18.9401,18.9401,1.0
2017-09-06,18.9457,18.9457,18.9457,18.9457,1.0
2017-09-07,18.9455,18.9455,18.9455,18.9455,1.0
2017-09-08,18.9462,18.9462,18.9462,18.9462,1.0
2017-09-11,18.9525,18.9525,18.9525,18.9525,1.0
2017-09-12,18.948,18.948,18.948,18.948,1.0
2017-09-13,18.948,18.948,18.948,18.948,1.0
2017-09-14,18.9487,18.9487,18.9487,18.9487,1.0
2017-09-15,18.9461,18.9461,18.9461,18.9461,1.0
2017-09-18,18.9496,18.9496,18.9496,18.9496,1.0
2017-09-19,18.9552,18.9552,18.9552,18.9552,1.0
2017-09-20,18.959,18.959,18.959,18.959,1.0
2017-09-21,18.9345,18.9345,18.9345,18.9345,1.0
2017-09-22,18.932,18.932,18.932,18.932,1.0
2017-09-25,18.9476,18.9476,18.9476,18.9476,1.0
2017-09-26,18.9457,18.9457,18.9457,18.9457,1.0
2017-09-27,18.9481,18.9481,18.9481,18.9481,1.0
2017-09-28,18.9575,18.9575,18.9575,18.9575,1.0
2017-09-29,18.9603,18.9603,18.9603,18.9603,1.0
2017-10-03,18.9936,18.9936,18.9936,18.9936,1.0
2017-10-04,18.9858,18.9858,18.9858,18.9858,1.0
2017-10-05,18.9828,18.9828,18.9828,18.9828,1.0
2017-10-06,18.9842,18.9842,18.9842,18.9842,1.0
2017-10-09,18.9898,18.9898,18.9898,18.9898,1.0
