Date,Open,High,Low,Close,Volume
2016-07-15,32.18,32.18,32.18,32.18,1.0
2016-07-18,32.11,32.11,32.11,32.11,1.0
2016-07-19,32.21,32.21,32.21,32.21,1.0
2016-07-20,32.36,32.36,32.36,32.36,1.0
2016-07-21,32.16,32.16,32.16,32.16,1.0
2016-07-22,32.23,32.23,32.23,32.23,1.0
2016-07-25,32.59,32.59,32.59,32.59,1.0
2016-07-26,32.52,32.52,32.52,32.52,1.0
2016-07-27,32.61,32.61,32.61,32.61,1.0
2016-07-28,32.75,32.75,32.75,32.75,1.0
2016-07-29,32.69,32.69,32.69,32.69,1.0
2016-08-01,32.71,32.71,32.71,32.71,1.0
2016-08-02,32.63,32.63,32.63,32.63,1.0
2016-08-03,32.34,32.34,32.34,32.34,1.0
2016-08-04,32.37,32.37,32.37,32.37,1.0
2016-08-05,32.82,32.82,32.82,32.82,1.0
2016-08-08,32.89,32.89,32.89,32.89,1.0
2016-08-09,32.78,32.78,32.78,32.78,1.0
2016-08-10,32.33,32.33,32.33,32.33,1.0
2016-08-11,32.37,32.37,32.37,32.37,1.0
2016-08-12,32.62,32.62,32.62,32.62,1.0
2016-08-16,32.63,32.63,32.63,32.63,1.0
2016-08-17,32.64,32.64,32.64,32.64,1.0
2016-08-18,32.86,32.86,32.86,32.86,1.0
2016-08-19,32.87,32.87,32.87,32.87,1.0
2016-08-22,32.73,32.73,32.73,32.73,1.0
2016-08-23,32.68,32.68,32.68,32.68,1.0
2016-08-24,32.8,32.8,32.8,32.8,1.0
2016-08-25,32.64,32.64,32.64,32.64,1.0
2016-08-26,32.59,32.59,32.59,32.59,1.0
2016-08-29,32.67,32.67,32.67,32.67,1.0
2016-08-30,33.12,33.12,33.12,33.12,1.0
2016-08-31,33.34,33.34,33.34,33.34,1.0
2016-09-01,33.32,33.32,33.32,33.32,1.0
2016-09-02,33.41,33.41,33.41,33.41,1.0
2016-09-06,33.97,33.97,33.97,33.97,1.0
2016-09-07,34.02,34.02,34.02,34.02,1.0
2016-09-08,34.19,34.19,34.19,34.19,1.0
2016-09-09,33.85,33.85,33.85,33.85,1.0
2016-09-12,33.24,33.24,33.24,33.24,1.0
2016-09-14,33.31,33.31,33.31,33.31,1.0
2016-09-15,33.34,33.34,33.34,33.34,1.0
2016-09-16,33.45,33.45,33.45,33.45,1.0
2016-09-19,33.56,33.56,33.56,33.56,1.0
2016-09-20,33.6,33.6,33.6,33.6,1.0
2016-09-21,33.61,33.61,33.61,33.61,1.0
2016-09-22,33.99,33.99,33.99,33.99,1.0
2016-09-23,33.85,33.85,33.85,33.85,1.0
2016-09-26,33.5,33.5,33.5,33.5,1.0
2016-09-27,33.43,33.43,33.43,33.43,1.0
2016-09-28,33.51,33.51,33.51,33.51,1.0
2016-09-29,32.8,32.8,32.8,32.8,1.0
2016-09-30,32.92,32.92,32.92,32.92,1.0
2016-10-03,33.47,33.47,33.47,33.47,1.0
2016-10-04,33.59,33.59,33.59,33.59,1.0
2016-10-05,33.51,33.51,33.51,33.51,1.0
2016-10-06,33.36,33.36,33.36,33.36,1.0
2016-10-07,33.34,33.34,33.34,33.34,1.0
2016-10-10,33.36,33.36,33.36,33.36,1.0
2016-10-13,32.89,32.89,32.89,32.89,1.0
2016-10-14,32.97,32.97,32.97,32.97,1.0
2016-10-17,32.84,32.84,32.84,32.84,1.0
2016-10-18,33.46,33.46,33.46,33.46,1.0
2016-10-19,33.45,33.45,33.45,33.45,1.0
2016-10-20,33.57,33.57,33.57,33.57,1.0
2016-10-21,33.59,33.59,33.59,33.59,1.0
2016-10-24,33.61,33.61,33.61,33.61,1.0
2016-10-25,33.59,33.59,33.59,33.59,1.0
2016-10-26,33.32,33.32,33.32,33.32,1.0
2016-10-27,33.22,33.22,33.22,33.22,1.0
2016-10-28,33.36,33.36,33.36,33.36,1.0
2016-11-01,33.35,33.35,33.35,33.35,1.0
2016-11-02,32.92,32.92,32.92,32.92,1.0
2016-11-03,32.76,32.76,32.76,32.76,1.0
2016-11-04,32.49,32.49,32.49,32.49,1.0
2016-11-07,32.8,32.8,32.8,32.8,1.0
2016-11-08,32.88,32.88,32.88,32.88,1.0
2016-11-09,32.57,32.57,32.57,32.57,1.0
2016-11-10,33.21,33.21,33.21,33.21,1.0
2016-11-11,32.37,32.37,32.37,32.37,1.0
2016-11-15,31.67,31.67,31.67,31.67,1.0
2016-11-16,31.69,31.69,31.69,31.69,1.0
2016-11-17,31.63,31.63,31.63,31.63,1.0
2016-11-18,31.58,31.58,31.58,31.58,1.0
2016-11-21,30.99,30.99,30.99,30.99,1.0
2016-11-22,31.22,31.22,31.22,31.22,1.0
2016-11-23,31.4,31.4,31.4,31.4,1.0
2016-11-24,31.18,31.18,31.18,31.18,1.0
2016-11-25,31.74,31.74,31.74,31.74,1.0
2016-11-28,31.76,31.76,31.76,31.76,1.0
2016-11-29,31.81,31.81,31.81,31.81,1.0
2016-11-30,32.15,32.15,32.15,32.15,1.0
2016-12-01,31.97,31.97,31.97,31.97,1.0
2016-12-02,31.66,31.66,31.66,31.66,1.0
2016-12-05,31.88,31.88,31.88,31.88,1.0
2016-12-06,31.85,31.85,31.85,31.85,1.0
2016-12-07,31.66,31.66,31.66,31.66,1.0
2016-12-08,32.18,32.18,32.18,32.18,1.0
2016-12-09,32.26,32.26,32.26,32.26,1.0
2016-12-12,31.93,31.93,31.93,31.93,1.0
2016-12-13,32.08,32.08,32.08,32.08,1.0
2016-12-14,31.85,31.85,31.85,31.85,1.0
2016-12-15,31.72,31.72,31.72,31.72,1.0
2016-12-16,31.71,31.71,31.71,31.71,1.0
2016-12-19,31.59,31.59,31.59,31.59,1.0
2016-12-20,31.47,31.47,31.47,31.47,1.0
2016-12-21,31.43,31.43,31.43,31.43,1.0
2016-12-22,31.08,31.08,31.08,31.08,1.0
2016-12-23,31.12,31.12,31.12,31.12,1.0
2016-12-26,30.77,30.77,30.77,30.77,1.0
2016-12-27,31.22,31.22,31.22,31.22,1.0
2016-12-28,31.28,31.28,31.28,31.28,1.0
2016-12-29,31.6,31.6,31.6,31.6,1.0
2016-12-30,31.87,31.87,31.87,31.87,1.0
2017-01-02,31.91,31.91,31.91,31.91,1.0
2017-01-03,32.05,32.05,32.05,32.05,1.0
2017-01-04,31.99,31.99,31.99,31.99,1.0
2017-01-05,32.34,32.34,32.34,32.34,1.0
2017-01-06,32.21,32.21,32.21,32.21,1.0
2017-01-09,32.22,32.22,32.22,32.22,1.0
2017-01-10,32.37,32.37,32.37,32.37,1.0
2017-01-11,32.76,32.76,32.76,32.76,1.0
2017-01-12,32.93,32.93,32.93,32.93,1.0
2017-01-13,32.89,32.89,32.89,32.89,1.0
2017-01-16,32.94,32.94,32.94,32.94,1.0
2017-01-17,32.9,32.9,32.9,32.9,1.0
