Date,Open,High,Low,Close,Volume
2024-03-12,484.636,484.636,484.636,484.636,1.0
2024-03-13,474.192,474.192,474.192,474.192,1.0
2024-03-14,478.838,478.838,478.838,478.838,1.0
2024-03-15,476.044,476.044,476.044,476.044,1.0
2024-03-18,475.562,475.562,475.562,475.562,1.0
2024-03-19,472.024,472.024,472.024,472.024,1.0
2024-03-20,472.183,472.183,472.183,472.183,1.0
2024-03-21,477.671,477.671,477.671,477.671,1.0
2024-03-22,479.525,479.525,479.525,479.525,1.0
2024-03-26,480.774,480.774,480.774,480.774,1.0
2024-03-27,481.455,481.455,481.455,481.455,1.0
2024-03-28,484.081,484.081,484.081,484.081,1.0
2024-03-31,484.131,484.131,484.131,484.131,1.0
2024-04-01,487.999,487.999,487.999,487.999,1.0
2024-04-02,489.216,489.216,489.216,489.216,1.0
2024-04-03,491.233,491.233,491.233,491.233,1.0
2024-04-04,491.544,491.544,491.544,491.544,1.0
2024-04-05,492.247,492.247,492.247,492.247,1.0
2024-04-08,493.283,493.283,493.283,493.283,1.0
2024-04-09,492.351,492.351,492.351,492.351,1.0
2024-04-10,494.914,494.914,494.914,494.914,1.0
2024-04-12,492.171,492.171,492.171,492.171,1.0
2024-04-15,488.712,488.712,488.712,488.712,1.0
2024-04-16,489.257,489.257,489.257,489.257,1.0
2024-04-18,487.678,487.678,487.678,487.678,1.0
2024-04-19,488.369,488.369,488.369,488.369,1.0
2024-04-22,491.224,491.224,491.224,491.224,1.0
2024-04-23,492.284,492.284,492.284,492.284,1.0
2024-04-24,494.113,494.113,494.113,494.113,1.0
2024-04-25,498.365,498.365,498.365,498.365,1.0
2024-04-26,497.578,497.578,497.578,497.578,1.0
2024-04-29,500.729,500.729,500.729,500.729,1.0
2024-04-30,502.145,502.145,502.145,502.145,1.0
2024-05-02,504.817,504.817,504.817,504.817,1.0
